Point{x=41, y=2, color=java.awt.Color[r=72,g=16,b=81]}
Point{x=24, y=0, color=java.awt.Color[r=78,g=129,b=120]}
Point{x=46, y=25, color=java.awt.Color[r=190,g=64,b=187]}
Point{x=0, y=19, color=java.awt.Color[r=146,g=182,b=135]}
Point{x=1, y=16, color=java.awt.Color[r=110,g=181,b=107]}
Point{x=12, y=46, color=java.awt.Color[r=23,g=34,b=245]}
Point{x=10, y=16, color=java.awt.Color[r=230,g=43,b=124]}
Point{x=14, y=41, color=java.awt.Color[r=250,g=225,b=115]}
Point{x=25, y=25, color=java.awt.Color[r=110,g=209,b=202]}
Point{x=26, y=44, color=java.awt.Color[r=223,g=179,b=68]}
Point{x=13, y=25, color=java.awt.Color[r=98,g=170,b=216]}
Point{x=25, y=25, color=java.awt.Color[r=122,g=114,b=220]}
Point{x=13, y=0, color=java.awt.Color[r=148,g=32,b=124]}
Point{x=37, y=27, color=java.awt.Color[r=3,g=203,b=148]}
Point{x=44, y=27, color=java.awt.Color[r=158,g=108,b=231]}
Point{x=1, y=0, color=java.awt.Color[r=169,g=69,b=87]}
Point{x=38, y=16, color=java.awt.Color[r=174,g=151,b=250]}
Point{x=23, y=25, color=java.awt.Color[r=229,g=143,b=212]}
Point{x=37, y=9, color=java.awt.Color[r=160,g=180,b=160]}
Point{x=41, y=1, color=java.awt.Color[r=207,g=204,b=174]}
Point{x=11, y=20, color=java.awt.Color[r=213,g=199,b=93]}
Point{x=26, y=21, color=java.awt.Color[r=187,g=109,b=173]}
Point{x=20, y=1, color=java.awt.Color[r=156,g=166,b=108]}
Point{x=17, y=12, color=java.awt.Color[r=58,g=126,b=201]}
Point{x=5, y=3, color=java.awt.Color[r=49,g=194,b=153]}
Point{x=34, y=22, color=java.awt.Color[r=207,g=3,b=223]}
Point{x=8, y=10, color=java.awt.Color[r=32,g=64,b=48]}
Point{x=38, y=13, color=java.awt.Color[r=0,g=200,b=104]}
Point{x=26, y=5, color=java.awt.Color[r=135,g=158,b=219]}
Point{x=11, y=2, color=java.awt.Color[r=200,g=170,b=161]}
Point{x=29, y=37, color=java.awt.Color[r=21,g=118,b=9]}
Point{x=38, y=44, color=java.awt.Color[r=79,g=202,b=213]}
Point{x=14, y=41, color=java.awt.Color[r=221,g=167,b=189]}
Point{x=48, y=44, color=java.awt.Color[r=108,g=113,b=137]}
Point{x=37, y=48, color=java.awt.Color[r=193,g=180,b=48]}
Point{x=47, y=4, color=java.awt.Color[r=238,g=85,b=31]}
Point{x=48, y=28, color=java.awt.Color[r=185,g=139,b=235]}
Point{x=1, y=24, color=java.awt.Color[r=250,g=140,b=236]}
Point{x=16, y=45, color=java.awt.Color[r=13,g=80,b=33]}
Point{x=32, y=21, color=java.awt.Color[r=6,g=158,b=251]}
Point{x=13, y=0, color=java.awt.Color[r=188,g=110,b=16]}
Point{x=15, y=18, color=java.awt.Color[r=98,g=87,b=161]}
Point{x=36, y=41, color=java.awt.Color[r=165,g=87,b=227]}
Point{x=36, y=49, color=java.awt.Color[r=196,g=223,b=41]}
Point{x=10, y=21, color=java.awt.Color[r=92,g=49,b=241]}
Point{x=24, y=12, color=java.awt.Color[r=18,g=182,b=106]}
Point{x=7, y=17, color=java.awt.Color[r=119,g=133,b=150]}
Point{x=44, y=45, color=java.awt.Color[r=16,g=164,b=128]}
Point{x=1, y=23, color=java.awt.Color[r=243,g=225,b=160]}
Point{x=6, y=5, color=java.awt.Color[r=158,g=41,b=116]}
Point{x=4, y=28, color=java.awt.Color[r=177,g=19,b=163]}
Point{x=17, y=30, color=java.awt.Color[r=231,g=215,b=226]}
Point{x=34, y=36, color=java.awt.Color[r=24,g=146,b=79]}
Point{x=34, y=33, color=java.awt.Color[r=195,g=104,b=208]}
Point{x=35, y=44, color=java.awt.Color[r=236,g=129,b=228]}
Point{x=15, y=15, color=java.awt.Color[r=202,g=202,b=137]}
Point{x=36, y=20, color=java.awt.Color[r=73,g=217,b=185]}
Point{x=23, y=24, color=java.awt.Color[r=240,g=72,b=201]}
Point{x=18, y=18, color=java.awt.Color[r=154,g=136,b=198]}
Point{x=39, y=7, color=java.awt.Color[r=22,g=59,b=51]}
Point{x=34, y=39, color=java.awt.Color[r=30,g=73,b=129]}
Point{x=22, y=39, color=java.awt.Color[r=249,g=179,b=189]}
Point{x=11, y=7, color=java.awt.Color[r=139,g=180,b=235]}
Point{x=5, y=1, color=java.awt.Color[r=229,g=37,b=61]}
Point{x=41, y=20, color=java.awt.Color[r=234,g=119,b=167]}
Point{x=47, y=22, color=java.awt.Color[r=38,g=37,b=28]}
Point{x=46, y=42, color=java.awt.Color[r=154,g=122,b=59]}
Point{x=49, y=26, color=java.awt.Color[r=213,g=140,b=149]}
Point{x=0, y=13, color=java.awt.Color[r=119,g=48,b=90]}
Point{x=25, y=43, color=java.awt.Color[r=73,g=144,b=230]}
Point{x=22, y=10, color=java.awt.Color[r=217,g=217,b=49]}
Point{x=23, y=7, color=java.awt.Color[r=131,g=168,b=55]}
Point{x=15, y=44, color=java.awt.Color[r=178,g=203,b=162]}
Point{x=43, y=25, color=java.awt.Color[r=108,g=208,b=68]}
Point{x=25, y=48, color=java.awt.Color[r=61,g=247,b=74]}
Point{x=21, y=23, color=java.awt.Color[r=192,g=227,b=172]}
Point{x=6, y=0, color=java.awt.Color[r=148,g=181,b=49]}
Point{x=45, y=41, color=java.awt.Color[r=231,g=218,b=88]}
Point{x=1, y=23, color=java.awt.Color[r=185,g=161,b=220]}
Point{x=39, y=2, color=java.awt.Color[r=211,g=245,b=14]}
Point{x=19, y=1, color=java.awt.Color[r=58,g=166,b=69]}
Point{x=25, y=28, color=java.awt.Color[r=198,g=160,b=4]}
Point{x=20, y=41, color=java.awt.Color[r=9,g=204,b=82]}
Point{x=4, y=29, color=java.awt.Color[r=81,g=217,b=178]}
Point{x=26, y=20, color=java.awt.Color[r=17,g=46,b=20]}
Point{x=3, y=20, color=java.awt.Color[r=182,g=74,b=189]}
Point{x=46, y=25, color=java.awt.Color[r=180,g=238,b=173]}
Point{x=27, y=0, color=java.awt.Color[r=153,g=200,b=210]}
Point{x=7, y=32, color=java.awt.Color[r=104,g=163,b=74]}
Point{x=11, y=15, color=java.awt.Color[r=211,g=162,b=52]}
Point{x=26, y=28, color=java.awt.Color[r=221,g=44,b=111]}
Point{x=19, y=19, color=java.awt.Color[r=61,g=153,b=73]}
Point{x=33, y=24, color=java.awt.Color[r=254,g=227,b=74]}
Point{x=17, y=31, color=java.awt.Color[r=24,g=234,b=49]}
Point{x=42, y=21, color=java.awt.Color[r=63,g=39,b=163]}
Point{x=32, y=38, color=java.awt.Color[r=35,g=172,b=155]}
Point{x=48, y=38, color=java.awt.Color[r=83,g=170,b=127]}
Point{x=23, y=16, color=java.awt.Color[r=66,g=3,b=141]}
Point{x=40, y=1, color=java.awt.Color[r=71,g=143,b=86]}
Point{x=25, y=25, color=java.awt.Color[r=134,g=83,b=108]}
Point{x=33, y=0, color=java.awt.Color[r=43,g=185,b=194]}
Point{x=43, y=5, color=java.awt.Color[r=173,g=193,b=13]}
Point{x=47, y=25, color=java.awt.Color[r=184,g=64,b=49]}
Point{x=26, y=21, color=java.awt.Color[r=153,g=33,b=168]}
Point{x=47, y=49, color=java.awt.Color[r=157,g=132,b=26]}
Point{x=27, y=6, color=java.awt.Color[r=156,g=169,b=62]}
Point{x=15, y=48, color=java.awt.Color[r=54,g=61,b=227]}
Point{x=12, y=47, color=java.awt.Color[r=206,g=200,b=161]}
Point{x=41, y=12, color=java.awt.Color[r=40,g=147,b=48]}
Point{x=6, y=4, color=java.awt.Color[r=50,g=140,b=165]}
Point{x=21, y=46, color=java.awt.Color[r=68,g=158,b=22]}
Point{x=39, y=24, color=java.awt.Color[r=184,g=68,b=168]}
Point{x=14, y=27, color=java.awt.Color[r=169,g=57,b=229]}
Point{x=27, y=25, color=java.awt.Color[r=99,g=169,b=206]}
Point{x=25, y=31, color=java.awt.Color[r=199,g=254,b=32]}
Point{x=23, y=39, color=java.awt.Color[r=137,g=199,b=151]}
Point{x=28, y=7, color=java.awt.Color[r=19,g=244,b=238]}
Point{x=20, y=21, color=java.awt.Color[r=18,g=202,b=7]}
Point{x=23, y=28, color=java.awt.Color[r=193,g=221,b=77]}
Point{x=36, y=1, color=java.awt.Color[r=76,g=167,b=31]}
Point{x=35, y=46, color=java.awt.Color[r=71,g=72,b=247]}
Point{x=9, y=9, color=java.awt.Color[r=132,g=71,b=10]}
Point{x=39, y=11, color=java.awt.Color[r=21,g=231,b=184]}
Point{x=25, y=38, color=java.awt.Color[r=42,g=191,b=207]}
Point{x=12, y=10, color=java.awt.Color[r=100,g=108,b=8]}
Point{x=17, y=35, color=java.awt.Color[r=108,g=141,b=3]}
Point{x=6, y=43, color=java.awt.Color[r=119,g=26,b=162]}
Point{x=19, y=41, color=java.awt.Color[r=14,g=251,b=1]}
Point{x=6, y=25, color=java.awt.Color[r=190,g=13,b=221]}
Point{x=5, y=21, color=java.awt.Color[r=184,g=177,b=225]}
Point{x=10, y=41, color=java.awt.Color[r=50,g=65,b=49]}
Point{x=13, y=39, color=java.awt.Color[r=100,g=196,b=26]}
Point{x=1, y=6, color=java.awt.Color[r=60,g=193,b=211]}
Point{x=48, y=20, color=java.awt.Color[r=164,g=177,b=58]}
Point{x=30, y=28, color=java.awt.Color[r=76,g=87,b=218]}
Point{x=34, y=28, color=java.awt.Color[r=174,g=149,b=5]}
Point{x=15, y=9, color=java.awt.Color[r=86,g=193,b=111]}
Point{x=1, y=12, color=java.awt.Color[r=82,g=190,b=135]}
Point{x=47, y=12, color=java.awt.Color[r=219,g=247,b=73]}
Point{x=48, y=12, color=java.awt.Color[r=18,g=176,b=216]}
Point{x=38, y=3, color=java.awt.Color[r=247,g=14,b=29]}
Point{x=47, y=34, color=java.awt.Color[r=183,g=118,b=232]}
Point{x=8, y=3, color=java.awt.Color[r=143,g=28,b=140]}
Point{x=43, y=46, color=java.awt.Color[r=64,g=28,b=65]}
Point{x=7, y=22, color=java.awt.Color[r=177,g=4,b=196]}
Point{x=49, y=22, color=java.awt.Color[r=123,g=46,b=57]}
Point{x=49, y=9, color=java.awt.Color[r=116,g=41,b=94]}
Point{x=20, y=24, color=java.awt.Color[r=103,g=48,b=115]}
Point{x=32, y=13, color=java.awt.Color[r=10,g=40,b=204]}
Point{x=7, y=3, color=java.awt.Color[r=230,g=172,b=152]}
Point{x=41, y=44, color=java.awt.Color[r=170,g=94,b=8]}
Point{x=27, y=26, color=java.awt.Color[r=57,g=202,b=7]}
Point{x=34, y=6, color=java.awt.Color[r=184,g=204,b=234]}
Point{x=7, y=21, color=java.awt.Color[r=3,g=92,b=109]}
Point{x=48, y=37, color=java.awt.Color[r=82,g=147,b=195]}
Point{x=35, y=0, color=java.awt.Color[r=117,g=244,b=101]}
Point{x=45, y=8, color=java.awt.Color[r=92,g=2,b=115]}
Point{x=27, y=25, color=java.awt.Color[r=128,g=230,b=16]}
Point{x=27, y=10, color=java.awt.Color[r=78,g=77,b=242]}
Point{x=35, y=40, color=java.awt.Color[r=193,g=31,b=30]}
Point{x=19, y=28, color=java.awt.Color[r=210,g=60,b=100]}
Point{x=13, y=21, color=java.awt.Color[r=33,g=89,b=108]}
Point{x=24, y=4, color=java.awt.Color[r=122,g=37,b=87]}
Point{x=27, y=20, color=java.awt.Color[r=49,g=88,b=198]}
Point{x=46, y=10, color=java.awt.Color[r=182,g=247,b=55]}
Point{x=8, y=13, color=java.awt.Color[r=206,g=88,b=23]}
Point{x=12, y=32, color=java.awt.Color[r=231,g=170,b=116]}
Point{x=31, y=17, color=java.awt.Color[r=22,g=220,b=215]}
Point{x=41, y=19, color=java.awt.Color[r=167,g=167,b=134]}
Point{x=34, y=3, color=java.awt.Color[r=226,g=205,b=117]}
Point{x=38, y=30, color=java.awt.Color[r=82,g=222,b=208]}
Point{x=14, y=29, color=java.awt.Color[r=130,g=23,b=72]}
Point{x=28, y=8, color=java.awt.Color[r=237,g=31,b=17]}
Point{x=27, y=28, color=java.awt.Color[r=118,g=90,b=230]}
Point{x=3, y=30, color=java.awt.Color[r=112,g=171,b=27]}
Point{x=32, y=19, color=java.awt.Color[r=36,g=190,b=139]}
Point{x=4, y=40, color=java.awt.Color[r=192,g=205,b=66]}
Point{x=17, y=49, color=java.awt.Color[r=29,g=52,b=3]}
Point{x=1, y=7, color=java.awt.Color[r=232,g=193,b=145]}
Point{x=0, y=17, color=java.awt.Color[r=247,g=18,b=247]}
Point{x=28, y=40, color=java.awt.Color[r=225,g=19,b=67]}
Point{x=42, y=7, color=java.awt.Color[r=200,g=202,b=106]}
Point{x=48, y=0, color=java.awt.Color[r=231,g=156,b=205]}
Point{x=14, y=15, color=java.awt.Color[r=168,g=68,b=130]}
Point{x=19, y=12, color=java.awt.Color[r=171,g=32,b=243]}
Point{x=17, y=45, color=java.awt.Color[r=24,g=47,b=212]}
Point{x=32, y=10, color=java.awt.Color[r=197,g=132,b=233]}
Point{x=30, y=4, color=java.awt.Color[r=68,g=29,b=78]}
Point{x=9, y=34, color=java.awt.Color[r=125,g=219,b=128]}
Point{x=45, y=10, color=java.awt.Color[r=225,g=172,b=144]}
Point{x=6, y=6, color=java.awt.Color[r=19,g=189,b=125]}
Point{x=35, y=23, color=java.awt.Color[r=129,g=102,b=89]}
Point{x=49, y=30, color=java.awt.Color[r=132,g=134,b=58]}
Point{x=45, y=35, color=java.awt.Color[r=82,g=36,b=190]}
Point{x=46, y=38, color=java.awt.Color[r=126,g=75,b=36]}
Point{x=8, y=10, color=java.awt.Color[r=140,g=87,b=82]}
Point{x=33, y=40, color=java.awt.Color[r=73,g=225,b=61]}
Point{x=21, y=4, color=java.awt.Color[r=129,g=192,b=102]}
Point{x=43, y=42, color=java.awt.Color[r=59,g=24,b=106]}
Point{x=6, y=36, color=java.awt.Color[r=241,g=52,b=105]}
Point{x=1, y=33, color=java.awt.Color[r=246,g=6,b=246]}
Point{x=46, y=7, color=java.awt.Color[r=19,g=79,b=118]}
Point{x=20, y=27, color=java.awt.Color[r=117,g=146,b=204]}
Point{x=44, y=24, color=java.awt.Color[r=48,g=155,b=220]}
Point{x=2, y=29, color=java.awt.Color[r=72,g=12,b=2]}
Point{x=13, y=46, color=java.awt.Color[r=8,g=7,b=186]}
Point{x=17, y=35, color=java.awt.Color[r=23,g=59,b=27]}
Point{x=17, y=18, color=java.awt.Color[r=4,g=142,b=183]}
Point{x=4, y=14, color=java.awt.Color[r=56,g=55,b=248]}
Point{x=12, y=14, color=java.awt.Color[r=166,g=251,b=219]}
Point{x=25, y=33, color=java.awt.Color[r=123,g=14,b=249]}
Point{x=13, y=31, color=java.awt.Color[r=154,g=238,b=65]}
Point{x=16, y=45, color=java.awt.Color[r=31,g=121,b=208]}
Point{x=44, y=4, color=java.awt.Color[r=1,g=90,b=113]}
Point{x=1, y=15, color=java.awt.Color[r=33,g=33,b=118]}
Point{x=25, y=9, color=java.awt.Color[r=90,g=147,b=117]}
Point{x=25, y=13, color=java.awt.Color[r=116,g=113,b=244]}
Point{x=27, y=46, color=java.awt.Color[r=114,g=163,b=105]}
Point{x=23, y=7, color=java.awt.Color[r=57,g=55,b=151]}
Point{x=24, y=33, color=java.awt.Color[r=56,g=19,b=226]}
Point{x=10, y=21, color=java.awt.Color[r=208,g=133,b=243]}
Point{x=36, y=0, color=java.awt.Color[r=29,g=149,b=217]}
Point{x=20, y=6, color=java.awt.Color[r=235,g=180,b=147]}
Point{x=35, y=26, color=java.awt.Color[r=9,g=114,b=42]}
Point{x=47, y=31, color=java.awt.Color[r=176,g=15,b=195]}
Point{x=20, y=22, color=java.awt.Color[r=81,g=3,b=213]}
Point{x=25, y=26, color=java.awt.Color[r=166,g=177,b=241]}
Point{x=6, y=37, color=java.awt.Color[r=171,g=148,b=142]}
Point{x=43, y=27, color=java.awt.Color[r=134,g=233,b=183]}
Point{x=23, y=44, color=java.awt.Color[r=147,g=241,b=159]}
Point{x=47, y=41, color=java.awt.Color[r=73,g=174,b=30]}
Point{x=15, y=40, color=java.awt.Color[r=82,g=158,b=236]}
Point{x=23, y=36, color=java.awt.Color[r=41,g=77,b=24]}
Point{x=46, y=39, color=java.awt.Color[r=208,g=126,b=20]}
Point{x=33, y=34, color=java.awt.Color[r=236,g=222,b=10]}
Point{x=33, y=48, color=java.awt.Color[r=214,g=4,b=138]}
Point{x=17, y=24, color=java.awt.Color[r=37,g=63,b=243]}
Point{x=40, y=11, color=java.awt.Color[r=63,g=149,b=56]}
Point{x=11, y=22, color=java.awt.Color[r=87,g=190,b=132]}
Point{x=44, y=49, color=java.awt.Color[r=96,g=187,b=103]}
Point{x=12, y=17, color=java.awt.Color[r=167,g=126,b=23]}
Point{x=42, y=44, color=java.awt.Color[r=76,g=103,b=41]}
Point{x=8, y=31, color=java.awt.Color[r=104,g=51,b=99]}
Point{x=15, y=34, color=java.awt.Color[r=91,g=39,b=183]}
Point{x=31, y=21, color=java.awt.Color[r=188,g=60,b=100]}
Point{x=16, y=15, color=java.awt.Color[r=249,g=127,b=219]}
Point{x=11, y=6, color=java.awt.Color[r=191,g=70,b=56]}
Point{x=4, y=29, color=java.awt.Color[r=78,g=168,b=121]}
Point{x=41, y=12, color=java.awt.Color[r=82,g=185,b=140]}
Point{x=16, y=13, color=java.awt.Color[r=253,g=230,b=160]}
Point{x=39, y=34, color=java.awt.Color[r=201,g=43,b=105]}
Point{x=11, y=42, color=java.awt.Color[r=153,g=88,b=69]}
Point{x=22, y=43, color=java.awt.Color[r=1,g=81,b=47]}
Point{x=17, y=48, color=java.awt.Color[r=2,g=58,b=103]}
Point{x=35, y=26, color=java.awt.Color[r=182,g=16,b=173]}
Point{x=6, y=25, color=java.awt.Color[r=39,g=128,b=171]}
Point{x=5, y=35, color=java.awt.Color[r=243,g=45,b=159]}
Point{x=35, y=48, color=java.awt.Color[r=118,g=174,b=134]}
Point{x=33, y=33, color=java.awt.Color[r=113,g=249,b=132]}
Point{x=11, y=15, color=java.awt.Color[r=89,g=97,b=195]}
Point{x=23, y=16, color=java.awt.Color[r=92,g=160,b=31]}
Point{x=25, y=19, color=java.awt.Color[r=111,g=27,b=192]}
Point{x=0, y=27, color=java.awt.Color[r=151,g=199,b=2]}
Point{x=18, y=49, color=java.awt.Color[r=162,g=133,b=224]}
Point{x=3, y=25, color=java.awt.Color[r=200,g=182,b=75]}
Point{x=29, y=38, color=java.awt.Color[r=41,g=181,b=40]}
Point{x=43, y=29, color=java.awt.Color[r=137,g=69,b=140]}
Point{x=13, y=40, color=java.awt.Color[r=167,g=132,b=155]}
Point{x=15, y=14, color=java.awt.Color[r=87,g=101,b=108]}
Point{x=22, y=28, color=java.awt.Color[r=7,g=226,b=144]}
Point{x=37, y=20, color=java.awt.Color[r=38,g=35,b=86]}
Point{x=18, y=33, color=java.awt.Color[r=198,g=54,b=233]}
Point{x=21, y=42, color=java.awt.Color[r=61,g=123,b=250]}
Point{x=34, y=28, color=java.awt.Color[r=228,g=150,b=22]}
Point{x=10, y=16, color=java.awt.Color[r=128,g=139,b=54]}
Point{x=31, y=28, color=java.awt.Color[r=147,g=139,b=51]}
Point{x=28, y=46, color=java.awt.Color[r=78,g=65,b=26]}
Point{x=7, y=43, color=java.awt.Color[r=242,g=14,b=124]}
Point{x=3, y=15, color=java.awt.Color[r=194,g=252,b=86]}
Point{x=23, y=17, color=java.awt.Color[r=191,g=27,b=224]}
Point{x=0, y=27, color=java.awt.Color[r=51,g=147,b=1]}
Point{x=37, y=21, color=java.awt.Color[r=119,g=96,b=26]}
Point{x=20, y=2, color=java.awt.Color[r=226,g=16,b=139]}
Point{x=24, y=15, color=java.awt.Color[r=196,g=247,b=78]}
Point{x=41, y=47, color=java.awt.Color[r=199,g=22,b=71]}
Point{x=12, y=45, color=java.awt.Color[r=33,g=42,b=28]}
Point{x=31, y=34, color=java.awt.Color[r=47,g=210,b=122]}
Point{x=24, y=44, color=java.awt.Color[r=137,g=252,b=123]}
Point{x=13, y=17, color=java.awt.Color[r=189,g=11,b=221]}
Point{x=33, y=19, color=java.awt.Color[r=216,g=233,b=37]}
Point{x=26, y=17, color=java.awt.Color[r=184,g=92,b=184]}
Point{x=3, y=10, color=java.awt.Color[r=49,g=194,b=111]}
Point{x=9, y=42, color=java.awt.Color[r=217,g=75,b=246]}
Point{x=45, y=14, color=java.awt.Color[r=100,g=250,b=97]}
Point{x=21, y=16, color=java.awt.Color[r=164,g=102,b=237]}
Point{x=18, y=29, color=java.awt.Color[r=69,g=145,b=190]}
Point{x=27, y=8, color=java.awt.Color[r=107,g=188,b=132]}
Point{x=38, y=11, color=java.awt.Color[r=131,g=248,b=94]}
Point{x=8, y=34, color=java.awt.Color[r=222,g=185,b=146]}
Point{x=46, y=14, color=java.awt.Color[r=85,g=71,b=66]}
Point{x=10, y=0, color=java.awt.Color[r=110,g=187,b=37]}
Point{x=43, y=13, color=java.awt.Color[r=135,g=72,b=57]}
Point{x=48, y=32, color=java.awt.Color[r=92,g=116,b=61]}
Point{x=41, y=44, color=java.awt.Color[r=78,g=215,b=176]}
Point{x=0, y=32, color=java.awt.Color[r=128,g=223,b=6]}
Point{x=33, y=36, color=java.awt.Color[r=238,g=206,b=221]}
Point{x=2, y=9, color=java.awt.Color[r=13,g=59,b=191]}
Point{x=38, y=1, color=java.awt.Color[r=191,g=52,b=86]}
Point{x=32, y=35, color=java.awt.Color[r=92,g=157,b=66]}
Point{x=31, y=22, color=java.awt.Color[r=238,g=154,b=133]}
Point{x=38, y=40, color=java.awt.Color[r=210,g=193,b=34]}
Point{x=6, y=44, color=java.awt.Color[r=115,g=172,b=2]}
Point{x=40, y=18, color=java.awt.Color[r=189,g=68,b=103]}
Point{x=2, y=12, color=java.awt.Color[r=76,g=230,b=187]}
Point{x=41, y=49, color=java.awt.Color[r=120,g=37,b=91]}
Point{x=4, y=20, color=java.awt.Color[r=214,g=170,b=188]}
Point{x=46, y=6, color=java.awt.Color[r=159,g=34,b=87]}
Point{x=8, y=29, color=java.awt.Color[r=143,g=72,b=197]}
Point{x=38, y=30, color=java.awt.Color[r=78,g=238,b=31]}
Point{x=36, y=28, color=java.awt.Color[r=217,g=75,b=207]}
Point{x=31, y=28, color=java.awt.Color[r=169,g=132,b=126]}
Point{x=38, y=25, color=java.awt.Color[r=240,g=5,b=118]}
Point{x=15, y=2, color=java.awt.Color[r=64,g=220,b=114]}
Point{x=16, y=22, color=java.awt.Color[r=28,g=234,b=68]}
Point{x=6, y=20, color=java.awt.Color[r=40,g=168,b=106]}
Point{x=13, y=34, color=java.awt.Color[r=55,g=140,b=10]}
Point{x=19, y=16, color=java.awt.Color[r=147,g=209,b=183]}
Point{x=19, y=24, color=java.awt.Color[r=125,g=204,b=221]}
Point{x=14, y=10, color=java.awt.Color[r=90,g=198,b=22]}
Point{x=35, y=45, color=java.awt.Color[r=22,g=206,b=238]}
Point{x=18, y=30, color=java.awt.Color[r=30,g=174,b=204]}
Point{x=22, y=0, color=java.awt.Color[r=95,g=48,b=104]}
Point{x=29, y=38, color=java.awt.Color[r=8,g=176,b=251]}
Point{x=38, y=35, color=java.awt.Color[r=127,g=150,b=12]}
Point{x=13, y=42, color=java.awt.Color[r=187,g=77,b=121]}
Point{x=3, y=6, color=java.awt.Color[r=70,g=214,b=9]}
Point{x=47, y=33, color=java.awt.Color[r=68,g=189,b=193]}
Point{x=14, y=41, color=java.awt.Color[r=218,g=155,b=91]}
Point{x=14, y=42, color=java.awt.Color[r=253,g=3,b=198]}
Point{x=3, y=36, color=java.awt.Color[r=161,g=152,b=52]}
Point{x=46, y=14, color=java.awt.Color[r=1,g=250,b=159]}
Point{x=2, y=17, color=java.awt.Color[r=229,g=192,b=121]}
Point{x=45, y=40, color=java.awt.Color[r=141,g=220,b=42]}
Point{x=19, y=26, color=java.awt.Color[r=51,g=9,b=193]}
Point{x=22, y=32, color=java.awt.Color[r=150,g=16,b=18]}
Point{x=42, y=34, color=java.awt.Color[r=172,g=50,b=13]}
Point{x=18, y=41, color=java.awt.Color[r=126,g=219,b=62]}
Point{x=30, y=39, color=java.awt.Color[r=149,g=65,b=168]}
Point{x=29, y=22, color=java.awt.Color[r=173,g=121,b=14]}
Point{x=32, y=11, color=java.awt.Color[r=224,g=98,b=226]}
Point{x=37, y=36, color=java.awt.Color[r=236,g=81,b=190]}
Point{x=42, y=26, color=java.awt.Color[r=12,g=220,b=204]}
Point{x=28, y=36, color=java.awt.Color[r=18,g=77,b=39]}
Point{x=48, y=42, color=java.awt.Color[r=134,g=156,b=220]}
Point{x=44, y=11, color=java.awt.Color[r=127,g=190,b=205]}
Point{x=4, y=21, color=java.awt.Color[r=11,g=235,b=105]}
Point{x=24, y=42, color=java.awt.Color[r=201,g=249,b=53]}
Point{x=39, y=0, color=java.awt.Color[r=238,g=239,b=197]}
Point{x=19, y=1, color=java.awt.Color[r=38,g=112,b=3]}
Point{x=49, y=4, color=java.awt.Color[r=143,g=1,b=159]}
Point{x=12, y=47, color=java.awt.Color[r=116,g=25,b=187]}
Point{x=35, y=26, color=java.awt.Color[r=160,g=74,b=151]}
Point{x=41, y=30, color=java.awt.Color[r=48,g=83,b=223]}
Point{x=25, y=4, color=java.awt.Color[r=161,g=227,b=189]}
Point{x=27, y=35, color=java.awt.Color[r=93,g=186,b=40]}
Point{x=8, y=18, color=java.awt.Color[r=233,g=82,b=171]}
Point{x=2, y=32, color=java.awt.Color[r=44,g=128,b=4]}
Point{x=46, y=15, color=java.awt.Color[r=44,g=110,b=22]}
Point{x=8, y=6, color=java.awt.Color[r=225,g=64,b=47]}
Point{x=13, y=4, color=java.awt.Color[r=143,g=45,b=208]}
Point{x=6, y=27, color=java.awt.Color[r=83,g=85,b=87]}
Point{x=43, y=30, color=java.awt.Color[r=153,g=228,b=42]}
Point{x=32, y=49, color=java.awt.Color[r=200,g=69,b=236]}
Point{x=29, y=2, color=java.awt.Color[r=51,g=174,b=96]}
Point{x=21, y=42, color=java.awt.Color[r=32,g=219,b=176]}
Point{x=18, y=4, color=java.awt.Color[r=153,g=191,b=86]}
Point{x=9, y=49, color=java.awt.Color[r=228,g=200,b=54]}
Point{x=22, y=44, color=java.awt.Color[r=229,g=139,b=212]}
Point{x=49, y=25, color=java.awt.Color[r=168,g=193,b=198]}
Point{x=21, y=5, color=java.awt.Color[r=163,g=71,b=48]}
Point{x=34, y=6, color=java.awt.Color[r=242,g=73,b=133]}
Point{x=36, y=11, color=java.awt.Color[r=110,g=16,b=166]}
Point{x=19, y=44, color=java.awt.Color[r=165,g=46,b=68]}
Point{x=32, y=34, color=java.awt.Color[r=243,g=120,b=31]}
Point{x=21, y=13, color=java.awt.Color[r=234,g=74,b=30]}
Point{x=42, y=6, color=java.awt.Color[r=213,g=160,b=189]}
Point{x=39, y=10, color=java.awt.Color[r=170,g=58,b=136]}
Point{x=35, y=6, color=java.awt.Color[r=244,g=177,b=253]}
Point{x=43, y=46, color=java.awt.Color[r=28,g=76,b=192]}
Point{x=33, y=45, color=java.awt.Color[r=231,g=148,b=244]}
Point{x=28, y=4, color=java.awt.Color[r=230,g=232,b=96]}
Point{x=32, y=28, color=java.awt.Color[r=42,g=84,b=211]}
Point{x=12, y=7, color=java.awt.Color[r=90,g=8,b=224]}
Point{x=6, y=23, color=java.awt.Color[r=102,g=102,b=221]}
Point{x=35, y=18, color=java.awt.Color[r=15,g=24,b=34]}
Point{x=8, y=24, color=java.awt.Color[r=29,g=15,b=13]}
Point{x=0, y=0, color=java.awt.Color[r=18,g=108,b=170]}
Point{x=34, y=11, color=java.awt.Color[r=222,g=42,b=43]}
Point{x=25, y=20, color=java.awt.Color[r=68,g=8,b=245]}
Point{x=33, y=9, color=java.awt.Color[r=223,g=212,b=6]}
